,GPStime,peakFreq,snr,amplitude,centralFreq,duration,bandwidth,chisq,chisqDof,confidence,id,ifo,label,imgUrl,Q-value
69512,1252911424,38.903,12.799,2.72e-22,51.198,1.625,70.395958,0,0,1.0,6TOEsWDXQg,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/CxGVokjBYs/6TOEsWDXQg.png,45.255
69523,1241496001,18.877,34.068,1.46e-20,3983.241,4.5,7934.48291,0,0,1.0,nLbevuRWLs,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/3sa1PFKg3L/nLbevuRWLs.png,45.255
69524,1240905979,43.359,22.413,4.69e-22,3728.798,3.938,7425.595703,0,0,1.0,w8Ixa6EQh2,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/ZRBIv2Kj84/w8Ixa6EQh2.png,22.627
69527,1238406737,23.527,9.433,2.5900000000000003e-21,32.829,1.25,26.149771,0,0,1.0,9r2AahBnEb,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/9r2AahBnEb.png,45.255
69538,1240480816,21.276,9.594,2.0500000000000003e-21,2630.957,1.75,5229.913574,0,0,1.0,kt3IJDgoY5,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/ZILMlGKjA9/kt3IJDgoY5.png,22.627
69550,1238393774,20.717,10.127,3.7400000000000005e-21,1660.984,4.75,3289.967773,0,0,1.0,V56rb7QTjj,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/V56rb7QTjj.png,45.255
69556,1238433848,21.276,13.258,4.13e-21,212.828,6.5,393.656616,0,0,1.0,1BILfz6Dy6,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/1BILfz6Dy6.png,45.255
69568,1238497697,38.903,16.953,3.93e-22,3367.249,2.0,6702.498047,0,0,1.0,hKXohdQ82M,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/51Huql6tYv/hKXohdQ82M.png,45.255
69569,1238497697,38.903,16.953,3.93e-22,3367.249,2.0,6702.498047,0,0,1.0,NfGLt4U01J,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/OcrwHrGz8y/NfGLt4U01J.png,45.255
69574,1251762908,32.899,13.046,4.07e-22,2736.193,1.25,5423.606445,0,0,1.0,xEJky1LyHh,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/KYFScnDj3f/xEJky1LyHh.png,45.255
69611,1238877403,38.65,8.74,4e-22,34.276,0.875,13.83493,0,0,1.0,S4dx81fQLH,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/yxpD4LcEFD/S4dx81fQLH.png,45.255
69618,1241359164,34.507,15.557,5.93e-22,64.04,1.5,96.079681,0,0,1.0,CCrd0juRzo,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/h6i4fGwg3o/CCrd0juRzo.png,22.627
69638,1249262953,26.904,11.362,9.31e-22,3910.695,1.25,7781.880859,0,0,1.0,z0aPFD6nXU,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/WHd4I7VQmO/z0aPFD6nXU.png,45.255
69651,1240347127,24.329,11.068,1.68e-21,31.252,1.5,22.99461,0,0,1.0,qKgocuUyv7,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/cwm0gcv31A/qKgocuUyv7.png,45.255
69672,1253571907,23.527,9.415,1.0600000000000001e-21,3464.271,2.84,6896.541992,0,0,1.0,5yw5MV6DoO,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/pT2dRqU6PX/5yw5MV6DoO.png,22.627
69688,1238471774,34.02,8.984,4.5e-22,1041.752,1.875,2051.50415,0,0,1.0,U3lCkrXDU8,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/51Huql6tYv/U3lCkrXDU8.png,22.627
69689,1238471774,34.02,8.984,4.5e-22,1041.752,1.875,2051.50415,0,0,1.0,neF0GFAFEK,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/OcrwHrGz8y/neF0GFAFEK.png,22.627
69694,1253058710,32.966,8.39,1.04e-21,3589.759,1.25,7116.947266,0,0,1.0,982LNHPoVR,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/9zgDHPZvlX/982LNHPoVR.png,45.255
69710,1251849118,22.751,13.079,1.5100000000000002e-21,971.864,2.25,1911.72876,0,0,1.0,8GxplbdiGF,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/5youPWRjgD/8GxplbdiGF.png,22.627
69729,1241505012,32.342,8.343,3.36e-22,26.59,1.5,21.17977,0,0,1.0,2Ln3bbO3lX,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/3sa1PFKg3L/2Ln3bbO3lX.png,45.255
69737,1239955098,26.526,7.764,6.48e-22,159.296,1.75,269.109833,0,0,1.0,ieEqYR4pC2,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/XbJqLoON7V/ieEqYR4pC2.png,22.627
69768,1253200074,19.95,11.846,2.95e-21,3764.125,5.0,7496.249512,0,0,1.0,bZyEYaoj0Z,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/AjPaEIwx9L/bZyEYaoj0Z.png,22.627
69769,1252435462,19.991,9.262,2.7800000000000003e-21,29.572,0.75,23.128401,0,0,1.0,YlK8gNekUE,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/9QdGZFWdLh/YlK8gNekUE.png,45.255
69772,1238413567,28.77,12.187,1.04e-21,221.823,1.297,411.647003,0,0,1.0,ceINU8MhTx,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/ceINU8MhTx.png,22.627
69800,1253150958,32.923,7.798,6.8e-22,523.657,1.0,998.53418,0,0,1.0,bc1XCOzQtF,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/j5nPzUym85/bc1XCOzQtF.png,45.255
69821,1253162501,27.821,11.153,8.45e-22,3201.357,2.312,6370.712891,0,0,1.0,VHqkyait4l,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/j5nPzUym85/VHqkyait4l.png,22.627
69826,1253484749,27.821,10.209,6.22e-22,1606.482,2.0,3180.963867,0,0,1.0,1fQpX8xBFs,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/e1AiGXNlJU/1fQpX8xBFs.png,22.627
69833,1253850706,22.751,13.221,1.89e-21,2651.052,6.0,5270.102539,0,0,1.0,5aig9QYDHh,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1J1Ditk65m/5aig9QYDHh.png,45.255
69834,1252016851,30.765,11.358,6.49e-22,39.744,1.0,33.863361,0,0,1.0,KGACoA6yWN,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/L0T5DssaPT/KGACoA6yWN.png,22.627
69842,1238497690,30.117,7.512,3.35e-22,1851.955,1.281,3664.400146,0,0,1.0,sobqMVxgpg,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/51Huql6tYv/sobqMVxgpg.png,45.255
69843,1238497690,30.117,7.512,3.35e-22,1851.955,1.281,3664.400146,0,0,1.0,WIrJP2NRSu,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/OcrwHrGz8y/WIrJP2NRSu.png,45.255
69897,1248379707,30.765,8.045,3.4e-22,2823.209,0.625,5597.638672,0,0,1.0,jkoiRQVvC1,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/xkon8ktAw6/jkoiRQVvC1.png,45.255
69898,1252644053,29.585,7.962,4.87e-22,29.511,0.75,6.0313,0,0,1.0,eLPUx6C9E7,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/B8DyA3xEe0/eLPUx6C9E7.png,45.255
69905,1241401372,29.751,10.604,5.56e-22,27.338,1.0,22.676611,0,0,1.0,W1hbQEqesz,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1TYAFMQ6rZ/W1hbQEqesz.png,22.627
69908,1243899117,31.814,7.873,2.81e-22,3663.976,0.523,7276.600098,0,0,1.0,tYmygALV8F,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/x6SZgiZ1Cm/tYmygALV8F.png,45.255
69919,1253699298,32.923,9.375,7.96e-22,26.305,1.406,20.608999,0,0,1.0,zFyfPOjYQh,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/U2Tlpz4G2D/zFyfPOjYQh.png,45.255
69927,1253188347,26.904,13.685,1.5800000000000001e-21,1722.411,2.75,3412.821533,0,0,1.0,7ZLqYtkoE9,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/AjPaEIwx9L/7ZLqYtkoE9.png,22.627
69931,1253796234,32.966,7.612,7.67e-22,34.163,1.0,4.30193,0,0,1.0,sf91vnWULz,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/pKTCff8Iwr/sf91vnWULz.png,45.255
69943,1246676377,17.399,8.227,3.9300000000000005e-21,2918.276,4.75,5804.552734,0,0,1.0,fAuxkHDAXu,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/h4ZuhHFGNp/fAuxkHDAXu.png,45.255
69969,1253063045,37.62,11.558,2.5000000000000002e-22,3945.854,3.156,7859.70752,0,0,1.0,XZCyyXaB4D,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/9zgDHPZvlX/XZCyyXaB4D.png,45.255
69971,1251793525,29.063,8.373,3.62e-22,3624.799,2.0,7217.597168,0,0,1.0,2zUieaJCzA,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/BWJ1ZWljy7/2zUieaJCzA.png,45.255
69978,1252017995,43.784,15.243,3.18e-22,3526.671,1.5,7009.483398,0,0,1.0,U0uyVzFd23,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/L0T5DssaPT/U0uyVzFd23.png,45.255
69982,1253861677,23.527,17.82,2.51e-21,30.952,2.0,29.904301,0,0,1.0,x5yNKlxBtM,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1J1Ditk65m/x5yNKlxBtM.png,45.255
70017,1253773723,27.344,8.8,4.83e-22,24.263,1.5,16.52635,0,0,1.0,xwPpPkDyz2,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/EcH1BWC3pW/xwPpPkDyz2.png,22.627
70035,1245381203,21.249,14.389,3.3200000000000002e-21,3983.241,3.867,7934.48291,0,0,1.0,zPoW2SJlcO,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1KU5N0sGM9/zPoW2SJlcO.png,22.627
70037,1238471402,30.765,11.562,8.13e-22,3464.271,1.758,6896.541992,0,0,1.0,QlHsXNtUgx,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/51Huql6tYv/QlHsXNtUgx.png,22.627
70038,1238471402,30.765,11.562,8.13e-22,3464.271,1.758,6896.541992,0,0,1.0,irNWvAcEzU,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/OcrwHrGz8y/irNWvAcEzU.png,22.627
70050,1241467915,28.77,8.741,6.03e-22,2965.97,1.25,5892.431641,0,0,1.0,VZlZJRCToS,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/nq3LseqDYd/VZlZJRCToS.png,45.255
70055,1243920285,64.483,68.768,9.27e-22,3947.731,10.63,7855.953125,0,0,1.0,jjhJytgnY8,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/x6SZgiZ1Cm/jjhJytgnY8.png,45.255
70058,1240354901,28.77,7.83,5.18e-22,1150.953,1.75,2265.888428,0,0,1.0,4gFHo1JUaO,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/cwm0gcv31A/4gFHo1JUaO.png,22.627
70074,1249756868,26.904,8.745,6.85e-22,24.263,1.25,16.52635,0,0,1.0,oYqdM40pMw,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/gdgFCEuQWh/oYqdM40pMw.png,22.627
70093,1247030709,29.063,8.285,4.5400000000000005e-22,32.829,0.75,26.149771,0,0,1.0,WnfOxm1DCE,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/bZNRd2McvV/WnfOxm1DCE.png,45.255
70113,1241374943,31.814,23.888,1.2800000000000001e-21,2284.315,6.5,4536.630371,0,0,1.0,T4UhOW83qr,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/rYJVbXSfiL/T4UhOW83qr.png,22.627
70145,1253483104,29.751,13.152,6.41e-22,3394.302,2.0,6752.587891,0,0,1.0,pDIR3mg5u4,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/e1AiGXNlJU/pDIR3mg5u4.png,22.627
70159,1249776113,30.765,8.653,3.5e-22,35.147,0.75,21.51421,0,0,1.0,uI1Cc6eYW3,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/NkyPdzOfby/uI1Cc6eYW3.png,45.255
70182,1253485261,33.279,7.698,7.84e-22,3417.195,1.0,6770.279785,0,0,1.0,YEaHog9ojY,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/e1AiGXNlJU/YEaHog9ojY.png,45.255
70217,1253774092,33.279,8.147,7.08e-22,2250.843,1.0,4439.115723,0,0,1.0,pM5RaEagrv,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/EcH1BWC3pW/pM5RaEagrv.png,45.255
70231,1238384266,22.751,10.714,2.08e-21,115.857,2.25,199.713013,0,0,1.0,Sy3ALNMZ3j,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/Sy3ALNMZ3j.png,22.627
70251,1243935583,29.123,8.194,8.87e-22,28.467,1.0,17.42524,0,0,1.0,CrA4ijAwVf,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/mFXEbkd6on/CrA4ijAwVf.png,22.627
70313,1253569837,31.814,17.27,1.29e-21,2380.434,1.75,4721.358398,0,0,1.0,4yVjldwXcd,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/pT2dRqU6PX/4yVjldwXcd.png,22.627
70324,1240368920,18.951,19.798,7.980000000000001e-21,2823.051,3.5,5614.101074,0,0,1.0,Nz3lLZJM07,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/nw710haftC/Nz3lLZJM07.png,45.255
70330,1253151489,28.77,8.746,4.1500000000000003e-22,27.981,0.75,18.396931,0,0,1.0,pMaHjVaSRM,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/j5nPzUym85/pMaHjVaSRM.png,45.255
70336,1245524410,29.063,12.066,7.7e-22,3409.167,1.5,6786.334961,0,0,1.0,fAB1CWi5gT,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/PFEvnm5ThM/fAB1CWi5gT.png,45.255
70337,1240886840,29.994,9.898,6.82e-22,1900.096,2.0,3760.683105,0,0,1.0,vShtyYaNzA,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/BuklD5QH7m/vShtyYaNzA.png,45.255
70341,1253235142,28.046,9.11,4.92e-22,2651.052,1.75,5270.102539,0,0,1.0,nElygXUhte,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/o0foksNrOG/nElygXUhte.png,45.255
70342,1253956755,32.923,8.708,6.33e-22,2396.909,2.5,4751.974121,0,0,1.0,t8JuVnlsTt,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/yYgudDIwqL/t8JuVnlsTt.png,45.255
70343,1238280501,29.155,7.971,4.46e-22,28.458,1.25,8.13627,0,0,1.0,meEn43aIm0,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/7T8tXEwwia/meEn43aIm0.png,22.627
70345,1238749625,46.764,26.322,6.38e-22,1928.268,4.5,3824.536377,0,0,1.0,pLV2wefvaq,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/HN4kTUoOgY/pLV2wefvaq.png,45.255
70353,1249875437,29.751,7.894,3.23e-22,30.5,0.5,12.21892,0,0,1.0,ADOxCmMUjC,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/CGU5Vqof2d/ADOxCmMUjC.png,45.255
70360,1253291383,32.966,7.687,5.29e-22,3843.43,1.0,7624.290039,0,0,1.0,rlx3lgEZej,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/dFOV9XOOJf/rlx3lgEZej.png,45.255
70384,1238402870,19.056,12.691,9.47e-21,3983.241,3.75,7934.48291,0,0,1.0,1bBtesXNWu,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/1bBtesXNWu.png,45.255
70388,1250750917,29.994,8.576,3.42e-22,2923.115,4.046,5794.876465,0,0,1.0,QVwgQeMZZI,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/52MBCMElxp/QVwgQeMZZI.png,45.255
70407,1253151574,32.966,9.183,8.65e-22,2640.878,1.25,5223.95752,0,0,1.0,MfBuz8KzG9,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/j5nPzUym85/MfBuz8KzG9.png,45.255
70413,1240085514,19.24,20.45,8.26e-21,3240.109,7.5,6448.21875,0,0,1.0,jIZm4vwX40,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/4yRX1XXgX6/jIZm4vwX40.png,45.255
70423,1252173264,30.765,8.989,3.6000000000000003e-22,26.59,2.25,21.17977,0,0,1.0,rcY58gmvs1,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/4DRMvBkgWz/rcY58gmvs1.png,45.255
70448,1252482474,30.659,8.105,3.03e-22,1067.5,1.25,2085.247314,0,0,1.0,iBkizqL2v3,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/9EtRLTiVR2/iBkizqL2v3.png,45.255
70451,1242994653,26.116,14.542,1.38e-21,3746.261,2.077,7460.522949,0,0,1.0,iucaMX2rVt,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/G3iEU08Kcm/iucaMX2rVt.png,45.255
70458,1240448718,19.056,13.711,4.290000000000001e-21,92.042,1.625,152.083237,0,0,1.0,DYUIw8l6RR,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/bEH4JDo6KR/DYUIw8l6RR.png,22.627
70472,1249995727,27.064,7.62,5.22e-22,752.17,1.0,1453.170898,0,0,1.0,eTnW5zUMgA,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/Mo0ASXj4kh/eTnW5zUMgA.png,45.255
70492,1253228789,32.966,10.613,1.27e-21,861.103,1.313,1676.507813,0,0,1.0,CNUjfoMafr,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/Bh842vCVZH/CNUjfoMafr.png,45.255
70511,1241437311,31.814,7.563,2.93e-22,32.435,1.25,26.93766,0,0,1.0,09gQRyinS7,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/3Aol1iwVD3/09gQRyinS7.png,22.627
70516,1238435360,23.527,11.02,2.2200000000000002e-21,2625.649,2.75,5219.29834,0,0,1.0,f3OTpZ9SuH,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/f3OTpZ9SuH.png,45.255
70517,1253419938,27.821,9.44,5.05e-22,3361.459,1.27,6690.917969,0,0,1.0,HoTmszVNxr,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/yslXUjiywa/HoTmszVNxr.png,22.627
70538,1253251883,33.279,7.512,7.28e-22,1715.613,0.5,3368.655762,0,0,1.0,2TZ9VLU85Q,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/o0foksNrOG/2TZ9VLU85Q.png,45.255
70549,1238476063,27.344,11.67,1.0600000000000001e-21,1907.455,2.0,3782.909912,0,0,1.0,byQfqsySfy,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/51Huql6tYv/byQfqsySfy.png,22.627
70550,1238476063,27.344,11.67,1.0600000000000001e-21,1907.455,2.0,3782.909912,0,0,1.0,TZdSrgP9Kd,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/OcrwHrGz8y/TZdSrgP9Kd.png,22.627
70610,1251952442,23.527,13.585,1.49e-21,30.952,2.5,29.904301,0,0,1.0,w0hNjkY0WY,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/jbQMp33oSX/w0hNjkY0WY.png,22.627
70619,1238458023,24.595,7.736,1.2000000000000002e-21,36.338,1.375,40.676109,0,0,1.0,4pgI9J0ug4,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/51Huql6tYv/4pgI9J0ug4.png,45.255
70620,1238458023,24.595,7.736,1.2000000000000002e-21,36.338,1.375,40.676109,0,0,1.0,t2ojdlsUjF,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/OcrwHrGz8y/t2ojdlsUjF.png,45.255
70624,1241700399,28.77,8.536,4.5400000000000005e-22,30.785,1.0,12.78968,0,0,1.0,hNLnHVPnGG,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/TzvDULj0iD/hNLnHVPnGG.png,45.255
70631,1253486805,19.991,25.394,6.81e-21,3298.676,4.5,6565.352539,0,0,1.0,mUA5X99tj8,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/e1AiGXNlJU/mUA5X99tj8.png,45.255
70660,1251982878,24.329,10.311,2.01e-21,3615.396,1.25,7198.79248,0,0,1.0,BT8l8iVe2o,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/FCTEu6ZRNO/BT8l8iVe2o.png,22.627
70670,1238412473,31.814,9.12,5.41e-22,252.742,2.25,473.483398,0,0,1.0,N6LfrfyjG5,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/N6LfrfyjG5.png,45.255
70691,1249977215,28.55,9.582,4.47e-22,32.829,1.0,26.149771,0,0,1.0,ZDBYVgDU5V,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/Mo0ASXj4kh/ZDBYVgDU5V.png,45.255
70708,1250004318,26.017,8.984,7.12e-22,25.267,1.75,14.51806,0,0,1.0,KtJVSYd9X0,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/a0mhJsqiu2/KtJVSYd9X0.png,22.627
70723,1250367398,22.247,8.739,1.65e-21,1839.649,1.602,3647.29834,0,0,1.0,MkzR3KzEQO,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/X9LM4rqcBC/MkzR3KzEQO.png,45.255
70725,1239961799,28.046,7.686,4.62e-22,28.422,1.25,3.93025,0,0,1.0,PVF8xUQpLU,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/XbJqLoON7V/PVF8xUQpLU.png,45.255
70726,1238464221,26.017,14.038,1.9900000000000003e-21,3006.243,3.25,5980.48584,0,0,1.0,a1GMKj5NYv,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/51Huql6tYv/a1GMKj5NYv.png,22.627
70727,1238464221,26.017,14.038,1.9900000000000003e-21,3006.243,3.25,5980.48584,0,0,1.0,XrvDttQK3t,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/OcrwHrGz8y/XrvDttQK3t.png,22.627
70746,1240347807,24.329,11.032,1.5500000000000001e-21,1462.128,1.25,2892.256592,0,0,1.0,TpAmC7D1oY,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/cwm0gcv31A/TpAmC7D1oY.png,22.627
70748,1240589126,25.673,8.46,7.82e-22,30.952,2.5,29.904301,0,0,1.0,VQGDH9phpT,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/3V8ZMSJWUY/VQGDH9phpT.png,45.255
70759,1251789884,27.821,10.081,5.97e-22,93.505,1.313,147.501205,0,0,1.0,1LunnmTVf0,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/BWJ1ZWljy7/1LunnmTVf0.png,45.255
